tanggal_data,harga_rata_rata,variant_id,variant_nama
2025-07-01 00:00:00+00:00,45325.36902417502,2,Cabai Merah Keriting
2025-07-02 00:00:00+00:00,45487.29803910819,2,Cabai Merah Keriting
2025-07-03 00:00:00+00:00,45403.089260599416,2,Cabai Merah Keriting
2025-07-04 00:00:00+00:00,45053.14479620927,2,Cabai Merah Keriting
2025-07-07 00:00:00+00:00,47085.13647029031,2,Cabai Merah Keriting
2025-07-08 00:00:00+00:00,47888.45373835631,2,Cabai Merah Keriting
2025-07-09 00:00:00+00:00,48425.52913157894,2,Cabai Merah Keriting
2025-07-10 00:00:00+00:00,49156.29706411863,2,Cabai Merah Keriting
2025-07-11 00:00:00+00:00,49442.15932957394,2,Cabai Merah Keriting
2025-07-14 00:00:00+00:00,50546.67915606725,2,Cabai Merah Keriting
2025-07-15 00:00:00+00:00,51338.87304866333,2,Cabai Merah Keriting
2025-07-16 00:00:00+00:00,51076.07021125731,2,Cabai Merah Keriting
2025-07-17 00:00:00+00:00,51481.71969329574,2,Cabai Merah Keriting
2025-07-18 00:00:00+00:00,50074.340276629075,2,Cabai Merah Keriting
2025-07-21 00:00:00+00:00,50450.7085320071,2,Cabai Merah Keriting
2025-07-22 00:00:00+00:00,50360.639463502506,2,Cabai Merah Keriting
2025-07-23 00:00:00+00:00,50565.552830513785,2,Cabai Merah Keriting
2025-07-24 00:00:00+00:00,50097.057015403094,2,Cabai Merah Keriting
2025-07-25 00:00:00+00:00,49773.097674655386,2,Cabai Merah Keriting
2025-07-28 00:00:00+00:00,48645.42960218254,2,Cabai Merah Keriting
2025-07-29 00:00:00+00:00,48131.47627537594,2,Cabai Merah Keriting
2025-07-30 00:00:00+00:00,47668.28008166249,2,Cabai Merah Keriting
2025-07-31 00:00:00+00:00,47742.49339014202,2,Cabai Merah Keriting
2025-08-01 00:00:00+00:00,48204.68178675856,2,Cabai Merah Keriting
2025-05-06 00:00:00+00:00,63530.85938068657,10,Cabai Rawit Merah
2025-05-07 00:00:00+00:00,63344.34047451489,10,Cabai Rawit Merah
2025-05-08 00:00:00+00:00,62522.75366636762,10,Cabai Rawit Merah
2025-05-09 00:00:00+00:00,62187.024656034024,10,Cabai Rawit Merah
2025-05-14 00:00:00+00:00,58508.856881180225,10,Cabai Rawit Merah
2025-05-15 00:00:00+00:00,56854.31601687932,10,Cabai Rawit Merah
2025-05-16 00:00:00+00:00,56820.38682741892,10,Cabai Rawit Merah
2025-05-19 00:00:00+00:00,54200.94381436071,10,Cabai Rawit Merah
2025-05-20 00:00:00+00:00,53307.33110459862,10,Cabai Rawit Merah
2025-05-21 00:00:00+00:00,52038.28314766082,10,Cabai Rawit Merah
2025-05-22 00:00:00+00:00,51777.0702979798,10,Cabai Rawit Merah
2025-05-23 00:00:00+00:00,50479.33948800505,10,Cabai Rawit Merah
2025-05-26 00:00:00+00:00,49447.25206774987,10,Cabai Rawit Merah
2025-05-27 00:00:00+00:00,49131.372909655765,10,Cabai Rawit Merah
2025-05-28 00:00:00+00:00,49835.45319314859,10,Cabai Rawit Merah
2025-06-02 00:00:00+00:00,50362.023633938064,10,Cabai Rawit Merah
2025-06-03 00:00:00+00:00,51776.303536582935,10,Cabai Rawit Merah
2025-06-04 00:00:00+00:00,52561.000407263426,10,Cabai Rawit Merah
2025-06-05 00:00:00+00:00,53407.583534755446,10,Cabai Rawit Merah
2025-06-10 00:00:00+00:00,56001.7886610513,10,Cabai Rawit Merah
2025-06-11 00:00:00+00:00,56017.937133306754,10,Cabai Rawit Merah
2025-06-12 00:00:00+00:00,54461.469930921055,10,Cabai Rawit Merah
2025-06-13 00:00:00+00:00,53450.15650056486,10,Cabai Rawit Merah
2025-06-16 00:00:00+00:00,54046.30758346624,10,Cabai Rawit Merah
2025-06-17 00:00:00+00:00,54520.55667879452,10,Cabai Rawit Merah
2025-06-18 00:00:00+00:00,55263.01517693381,10,Cabai Rawit Merah
2025-06-19 00:00:00+00:00,56382.71420886496,10,Cabai Rawit Merah
2025-06-20 00:00:00+00:00,57758.090998471554,10,Cabai Rawit Merah
2025-06-23 00:00:00+00:00,60074.65148810473,10,Cabai Rawit Merah
2025-06-24 00:00:00+00:00,60958.88852797714,10,Cabai Rawit Merah
2025-06-25 00:00:00+00:00,60803.38048538012,10,Cabai Rawit Merah
2025-06-26 00:00:00+00:00,61582.98548391813,10,Cabai Rawit Merah
2025-06-30 00:00:00+00:00,64457.963287380386,10,Cabai Rawit Merah
2025-07-01 00:00:00+00:00,65694.76773933413,10,Cabai Rawit Merah
2025-07-02 00:00:00+00:00,66515.80726133041,10,Cabai Rawit Merah
2025-07-03 00:00:00+00:00,66772.11262091307,10,Cabai Rawit Merah
2025-07-04 00:00:00+00:00,66760.95610363504,10,Cabai Rawit Merah
2025-07-07 00:00:00+00:00,69886.02698375199,10,Cabai Rawit Merah
2025-07-08 00:00:00+00:00,70841.85602096624,10,Cabai Rawit Merah
2025-07-09 00:00:00+00:00,72056.4248576555,10,Cabai Rawit Merah
2025-07-10 00:00:00+00:00,71640.16245022595,10,Cabai Rawit Merah
2025-07-11 00:00:00+00:00,70720.68261636098,10,Cabai Rawit Merah
2025-07-14 00:00:00+00:00,72187.58516085194,10,Cabai Rawit Merah
2025-07-15 00:00:00+00:00,73335.29147547847,10,Cabai Rawit Merah
2025-07-16 00:00:00+00:00,73550.1404863437,10,Cabai Rawit Merah
2025-07-17 00:00:00+00:00,73280.46783147262,10,Cabai Rawit Merah
2025-07-18 00:00:00+00:00,72878.91961596225,10,Cabai Rawit Merah
2025-07-21 00:00:00+00:00,69238.66716035354,10,Cabai Rawit Merah
2025-07-22 00:00:00+00:00,67594.81417666799,10,Cabai Rawit Merah
2025-07-23 00:00:00+00:00,67344.19734582669,10,Cabai Rawit Merah
2025-07-24 00:00:00+00:00,66594.69457927963,10,Cabai Rawit Merah
2025-07-25 00:00:00+00:00,66336.72565829346,10,Cabai Rawit Merah
2025-07-28 00:00:00+00:00,64345.79104704944,10,Cabai Rawit Merah
2025-07-29 00:00:00+00:00,62497.85664015151,10,Cabai Rawit Merah
2025-07-30 00:00:00+00:00,61634.572292397665,10,Cabai Rawit Merah
2025-07-31 00:00:00+00:00,60894.5737549176,10,Cabai Rawit Merah
2025-08-01 00:00:00+00:00,60533.80063722754,10,Cabai Rawit Merah
2025-05-06 00:00:00+00:00,55758.45957572665,9,Cabai Merah Besar
2025-05-07 00:00:00+00:00,55637.593913419914,9,Cabai Merah Besar
2025-05-08 00:00:00+00:00,54881.75686212121,9,Cabai Merah Besar
2025-05-09 00:00:00+00:00,54893.54617597403,9,Cabai Merah Besar
2025-05-14 00:00:00+00:00,52992.2076012987,9,Cabai Merah Besar
2025-05-15 00:00:00+00:00,52560.39439635642,9,Cabai Merah Besar
2025-05-16 00:00:00+00:00,52249.39023398268,9,Cabai Merah Besar
2025-05-19 00:00:00+00:00,50743.52101645021,9,Cabai Merah Besar
2025-05-20 00:00:00+00:00,50248.45605984848,9,Cabai Merah Besar
2025-05-21 00:00:00+00:00,49423.61847056277,9,Cabai Merah Besar
2025-05-22 00:00:00+00:00,49142.741820238094,9,Cabai Merah Besar
2025-05-23 00:00:00+00:00,48398.49205010822,9,Cabai Merah Besar
2025-05-26 00:00:00+00:00,47670.02497316017,9,Cabai Merah Besar
2025-05-27 00:00:00+00:00,47426.02439772727,9,Cabai Merah Besar
2025-05-28 00:00:00+00:00,47670.58435800866,9,Cabai Merah Besar
2025-06-02 00:00:00+00:00,48955.7539987013,9,Cabai Merah Besar
2025-06-03 00:00:00+00:00,49329.119626623375,9,Cabai Merah Besar
2025-06-04 00:00:00+00:00,49525.1190551948,9,Cabai Merah Besar
2025-06-05 00:00:00+00:00,50920.36540786542,9,Cabai Merah Besar
2025-06-10 00:00:00+00:00,51368.06290746753,9,Cabai Merah Besar
2025-06-11 00:00:00+00:00,51073.65460432901,9,Cabai Merah Besar
2025-06-12 00:00:00+00:00,49964.20262337662,9,Cabai Merah Besar
2025-06-13 00:00:00+00:00,49452.637035497835,9,Cabai Merah Besar
2025-06-16 00:00:00+00:00,46092.03354520202,9,Cabai Merah Besar
2025-06-17 00:00:00+00:00,45549.15927261905,9,Cabai Merah Besar
2025-06-18 00:00:00+00:00,45351.504082142856,9,Cabai Merah Besar
2025-06-19 00:00:00+00:00,45131.47533766234,9,Cabai Merah Besar
2025-06-20 00:00:00+00:00,45237.07406147186,9,Cabai Merah Besar
2025-06-23 00:00:00+00:00,45227.72367316017,9,Cabai Merah Besar
2025-06-24 00:00:00+00:00,45355.869432251086,9,Cabai Merah Besar
2025-06-25 00:00:00+00:00,44899.321782251085,9,Cabai Merah Besar
2025-06-26 00:00:00+00:00,44637.514484848485,9,Cabai Merah Besar
2025-06-30 00:00:00+00:00,45059.89891818182,9,Cabai Merah Besar
2025-07-01 00:00:00+00:00,44984.051023376625,9,Cabai Merah Besar
2025-07-02 00:00:00+00:00,44847.56449145022,9,Cabai Merah Besar
2025-07-03 00:00:00+00:00,44658.13809523809,9,Cabai Merah Besar
2025-07-04 00:00:00+00:00,44888.376286147184,9,Cabai Merah Besar
2025-07-07 00:00:00+00:00,46018.31514025974,9,Cabai Merah Besar
2025-07-08 00:00:00+00:00,46664.20269329004,9,Cabai Merah Besar
2025-07-09 00:00:00+00:00,47027.33042034632,9,Cabai Merah Besar
2025-07-10 00:00:00+00:00,47002.5109780303,9,Cabai Merah Besar
2025-07-11 00:00:00+00:00,47374.57790974026,9,Cabai Merah Besar
2025-07-14 00:00:00+00:00,49742.618993181815,9,Cabai Merah Besar
2025-07-15 00:00:00+00:00,50015.92720681818,9,Cabai Merah Besar
2025-07-16 00:00:00+00:00,49794.41551958874,9,Cabai Merah Besar
2025-07-17 00:00:00+00:00,49761.82902012987,9,Cabai Merah Besar
2025-07-18 00:00:00+00:00,49651.77501753247,9,Cabai Merah Besar
2025-07-21 00:00:00+00:00,48942.37014329004,9,Cabai Merah Besar
2025-07-22 00:00:00+00:00,48809.473210822514,9,Cabai Merah Besar
2025-07-23 00:00:00+00:00,48810.81516374459,9,Cabai Merah Besar
2025-07-24 00:00:00+00:00,48672.76336450216,9,Cabai Merah Besar
2025-07-25 00:00:00+00:00,49569.660952597405,9,Cabai Merah Besar
2025-07-28 00:00:00+00:00,49886.50051753247,9,Cabai Merah Besar
2025-07-29 00:00:00+00:00,49520.086206277054,9,Cabai Merah Besar
2025-07-30 00:00:00+00:00,49649.20959718615,9,Cabai Merah Besar
2025-07-31 00:00:00+00:00,50020.35690714286,9,Cabai Merah Besar
2025-08-01 00:00:00+00:00,50369.42628755411,9,Cabai Merah Besar
2025-05-06 00:00:00+00:00,43305.25038908351,13,Bawang Merah
2025-05-07 00:00:00+00:00,42904.72020112307,13,Bawang Merah
2025-05-08 00:00:00+00:00,42760.238114201224,13,Bawang Merah
2025-05-09 00:00:00+00:00,42413.65289596624,13,Bawang Merah
2025-05-14 00:00:00+00:00,41634.52062616294,13,Bawang Merah
2025-05-15 00:00:00+00:00,41373.140222734866,13,Bawang Merah
2025-05-16 00:00:00+00:00,41188.65761476608,13,Bawang Merah
2025-05-19 00:00:00+00:00,40848.25908761962,13,Bawang Merah
2025-05-20 00:00:00+00:00,40725.507552033494,13,Bawang Merah
2025-05-21 00:00:00+00:00,40325.43108020999,13,Bawang Merah
2025-05-22 00:00:00+00:00,40240.35774082935,13,Bawang Merah
2025-05-23 00:00:00+00:00,40096.88906120414,13,Bawang Merah
2025-05-26 00:00:00+00:00,39789.54700907097,13,Bawang Merah
2025-05-27 00:00:00+00:00,39646.14776920521,13,Bawang Merah
2025-05-28 00:00:00+00:00,39587.91857286682,13,Bawang Merah
2025-06-02 00:00:00+00:00,39967.85391530436,13,Bawang Merah
2025-06-03 00:00:00+00:00,40103.91309552764,13,Bawang Merah
2025-06-04 00:00:00+00:00,40298.761702684744,13,Bawang Merah
2025-06-05 00:00:00+00:00,40600.00108758639,13,Bawang Merah
2025-06-10 00:00:00+00:00,41334.2406470295,13,Bawang Merah
2025-06-11 00:00:00+00:00,41639.2345528974,13,Bawang Merah
2025-06-12 00:00:00+00:00,42062.919989101545,13,Bawang Merah
2025-06-13 00:00:00+00:00,42512.74490550239,13,Bawang Merah
2025-06-16 00:00:00+00:00,44660.196223451625,13,Bawang Merah
2025-06-17 00:00:00+00:00,45535.23178797847,13,Bawang Merah
2025-06-18 00:00:00+00:00,46168.57625588118,13,Bawang Merah
2025-06-19 00:00:00+00:00,46722.32853585194,13,Bawang Merah
2025-06-20 00:00:00+00:00,47052.2239805622,13,Bawang Merah
2025-06-23 00:00:00+00:00,47772.05270192052,13,Bawang Merah
2025-06-24 00:00:00+00:00,47969.009054758106,13,Bawang Merah
2025-06-25 00:00:00+00:00,48005.91543773259,13,Bawang Merah
2025-06-26 00:00:00+00:00,47813.5478307084,13,Bawang Merah
2025-06-30 00:00:00+00:00,47766.87824946837,13,Bawang Merah
2025-07-01 00:00:00+00:00,47375.1252578748,13,Bawang Merah
2025-07-02 00:00:00+00:00,47283.52053664939,13,Bawang Merah
2025-07-03 00:00:00+00:00,47152.65595677166,13,Bawang Merah
2025-07-04 00:00:00+00:00,47110.01030485779,13,Bawang Merah
2025-07-07 00:00:00+00:00,46972.60085220628,13,Bawang Merah
2025-07-08 00:00:00+00:00,47112.41463633041,13,Bawang Merah
2025-07-09 00:00:00+00:00,47067.19367656831,13,Bawang Merah
2025-07-10 00:00:00+00:00,46980.84327837586,13,Bawang Merah
2025-07-11 00:00:00+00:00,47237.74914300904,13,Bawang Merah
2025-07-14 00:00:00+00:00,48258.004349548115,13,Bawang Merah
2025-07-15 00:00:00+00:00,48540.67544102206,13,Bawang Merah
2025-07-16 00:00:00+00:00,48159.38548557948,13,Bawang Merah
2025-07-17 00:00:00+00:00,48232.75514144737,13,Bawang Merah
2025-07-18 00:00:00+00:00,48359.33464742823,13,Bawang Merah
2025-07-21 00:00:00+00:00,49789.6893907496,13,Bawang Merah
2025-07-22 00:00:00+00:00,50248.348464978735,13,Bawang Merah
2025-07-23 00:00:00+00:00,50968.48513599814,13,Bawang Merah
2025-07-24 00:00:00+00:00,51785.896072999734,13,Bawang Merah
2025-07-25 00:00:00+00:00,52063.144409157365,13,Bawang Merah
2025-07-28 00:00:00+00:00,54007.02517769803,13,Bawang Merah
2025-07-29 00:00:00+00:00,54328.10011739101,13,Bawang Merah
2025-07-30 00:00:00+00:00,54389.56018946039,13,Bawang Merah
2025-07-31 00:00:00+00:00,54760.07219557416,13,Bawang Merah
2025-08-01 00:00:00+00:00,54835.68462646199,13,Bawang Merah
2025-05-06 00:00:00+00:00,44956.48490241228,38,Bawang Putih Honan
2025-05-07 00:00:00+00:00,44829.5112360589,38,Bawang Putih Honan
2025-05-08 00:00:00+00:00,44761.00139473684,38,Bawang Putih Honan
2025-05-09 00:00:00+00:00,44663.11096522556,38,Bawang Putih Honan
2025-05-14 00:00:00+00:00,44115.18376347118,38,Bawang Putih Honan
2025-05-15 00:00:00+00:00,44075.84062285923,38,Bawang Putih Honan
2025-05-16 00:00:00+00:00,43926.341951597744,38,Bawang Putih Honan
2025-05-19 00:00:00+00:00,43648.57982033208,38,Bawang Putih Honan
2025-05-20 00:00:00+00:00,43476.24811011905,38,Bawang Putih Honan
2025-05-21 00:00:00+00:00,43323.86710682957,38,Bawang Putih Honan
2025-05-22 00:00:00+00:00,43244.5698927005,38,Bawang Putih Honan
2025-05-23 00:00:00+00:00,43139.23362844611,38,Bawang Putih Honan
2025-05-26 00:00:00+00:00,42715.27259367168,38,Bawang Putih Honan
2025-05-27 00:00:00+00:00,42519.66377255639,38,Bawang Putih Honan
2025-05-28 00:00:00+00:00,42529.05701206141,38,Bawang Putih Honan
2025-06-02 00:00:00+00:00,41869.700291823305,38,Bawang Putih Honan
2025-06-03 00:00:00+00:00,41744.02166744987,38,Bawang Putih Honan
2025-06-04 00:00:00+00:00,41645.26420911654,38,Bawang Putih Honan
2025-06-05 00:00:00+00:00,41691.374381109024,38,Bawang Putih Honan
2025-06-10 00:00:00+00:00,41454.55303211153,38,Bawang Putih Honan
2025-06-11 00:00:00+00:00,41393.17562453008,38,Bawang Putih Honan
2025-06-12 00:00:00+00:00,41307.71202474937,38,Bawang Putih Honan
2025-06-13 00:00:00+00:00,40960.750865288224,38,Bawang Putih Honan
2025-06-16 00:00:00+00:00,40806.49041233292,38,Bawang Putih Honan
2025-06-17 00:00:00+00:00,40629.03630184837,38,Bawang Putih Honan
2025-06-18 00:00:00+00:00,40684.23673449248,38,Bawang Putih Honan
2025-06-19 00:00:00+00:00,40533.95494188597,38,Bawang Putih Honan
2025-06-20 00:00:00+00:00,40426.206290570175,38,Bawang Putih Honan
2025-06-23 00:00:00+00:00,40627.35514708647,38,Bawang Putih Honan
2025-06-24 00:00:00+00:00,40547.749861998745,38,Bawang Putih Honan
2025-06-25 00:00:00+00:00,40695.337690946115,38,Bawang Putih Honan
2025-06-26 00:00:00+00:00,40590.85245285088,38,Bawang Putih Honan
2025-06-30 00:00:00+00:00,40584.14817183584,38,Bawang Putih Honan
2025-07-01 00:00:00+00:00,40250.42842089599,38,Bawang Putih Honan
2025-07-02 00:00:00+00:00,40153.832654918544,38,Bawang Putih Honan
2025-07-03 00:00:00+00:00,40067.47083380326,38,Bawang Putih Honan
2025-07-04 00:00:00+00:00,39976.26372979323,38,Bawang Putih Honan
2025-07-07 00:00:00+00:00,39891.76076613409,38,Bawang Putih Honan
2025-07-08 00:00:00+00:00,39908.192534617796,38,Bawang Putih Honan
2025-07-09 00:00:00+00:00,40004.80394799499,38,Bawang Putih Honan
2025-07-10 00:00:00+00:00,39724.06539317043,38,Bawang Putih Honan
2025-07-11 00:00:00+00:00,39586.64900407268,38,Bawang Putih Honan
2025-07-14 00:00:00+00:00,39542.011254072684,38,Bawang Putih Honan
2025-07-15 00:00:00+00:00,39466.687535401004,38,Bawang Putih Honan
2025-07-16 00:00:00+00:00,39510.20251973684,38,Bawang Putih Honan
2025-07-17 00:00:00+00:00,39554.15091588346,38,Bawang Putih Honan
2025-07-18 00:00:00+00:00,39507.69623496241,38,Bawang Putih Honan
2025-07-21 00:00:00+00:00,39575.68382064536,38,Bawang Putih Honan
2025-07-22 00:00:00+00:00,39534.54972603384,38,Bawang Putih Honan
2025-07-23 00:00:00+00:00,39544.345199718045,38,Bawang Putih Honan
2025-07-24 00:00:00+00:00,39597.78615993108,38,Bawang Putih Honan
2025-07-25 00:00:00+00:00,39435.92837609649,38,Bawang Putih Honan
2025-07-28 00:00:00+00:00,39485.45309758772,38,Bawang Putih Honan
2025-07-29 00:00:00+00:00,39376.64457346491,38,Bawang Putih Honan
2025-07-30 00:00:00+00:00,39362.60954057018,38,Bawang Putih Honan
2025-07-31 00:00:00+00:00,39324.59782675438,38,Bawang Putih Honan
2025-08-01 00:00:00+00:00,39118.384356359646,38,Bawang Putih Honan
